006990;31040015;;Commerzbank;41703;Viersen;Commerzbank Viersen;24310;;
037000;31040015;;Commerzbank;41837;Wegberg;Commerzbank Wegberg;24310;;
056056;31040015;;Commerzbank;41367;Niederkrüchten;Commerzbank Niederkrücht;24310;;
006184;31040015;;Commerzbank Fil Nettetal-Lobberich;41301;Nettetal;Commerzbank Nettetal-Lobbe;24310;;
055835;31040060;COBADEFFXXX;Commerzbank CC;41061;Mönchengladbach;Commerzbank CC Mgladbach;;;
055836;31040061;COBADEFFXXX;Commerzbank CC;41061;Mönchengladbach;Commerzbank CC Mgladbach;;;
009982;31050000;MGLSDE33XXX;Stadtsparkasse Mönchengladbach;41003;Mönchengladbach;St Spk Mönchengladbach;53418;;
004019;31060181;GENODED1GBM;Gladbacher Bank von 1922;41006;Mönchengladbach;Gladbacher Bank von 1922;63016;;
053874;31060181;;Gladbacher Bank von 1922 (Gf P2);41006;Mönchengladbach;Gladbacher Bank von 1922;73016;;
014404;31060517;GENODED1MRB;Volksbank Mönchengladbach;41241;Mönchengladbach;VB Mönchengladbach;63050;;
014149;31060517;;Volksbank Mönchengladbach;41363;Jüchen;VB Mönchengladbach;63050;;
053875;31060517;;Volksbank Mönchengladbach (Gf P2);41241;Mönchengladbach;VB Mönchengladbach;73050;;
014041;31062154;GENODED1KBN;Volksbank Brüggen-Nettetal;41376;Brüggen;Volksbank Brüggen-Nettetal;63249;;
053876;31062154;;Volksbank Brüggen-Nettetal (Gf P2);41376;Brüggen;Volksbank Brüggen-Nettetal;73249;;
014048;31062154;;Volksbank Brüggen-Nettetal Zw;41334;Nettetal;Volksbank Brüggen-Nettetal;63249;;
013890;31062553;GENODED1NKR;Volksbank Schwalmtal;41370;Niederkrüchten;Volksbank Schwalmtal;63100;;
053877;31062553;;Volksbank Schwalmtal (Gf P2);41370;Niederkrüchten;Volksbank Schwalmtal;73100;;
006907;31070001;DEUTDEDD310;Deutsche Bank;41061;Mönchengladbach;Deutsche Bank Mönchengladb;27303;;
005734;31070001;DEUTDEDD317;Deutsche Bank;41337;Korschenbroich;Deutsche Bank Korschenbroic;27303;;
006937;31070001;DEUTDEDD318;Deutsche Bank;41838;Wegberg;Deutsche Bank Wegberg;27303;;
035216;31070001;DEUTDEDD319;Deutsche Bank;41802;Erkelenz;Deutsche Bank Erkelenz;27303;;
049932;31070024;DEUTDEDB310;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41061;Mönchengladbach;DB PFK (Deutsche Bank PGK);21303;;
049930;31070024;DEUTDEDB319;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41802;Erkelenz;DB PFK (Deutsche Bank PGK);21303;;
049931;31070024;DEUTDEDB317;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41337;Korschenbroich;DB PFK (Deutsche Bank PGK);21303;;
049933;31070024;DEUTDEDB318;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41838;Wegberg;DB PFK (Deutsche Bank PGK);21303;;
006784;31080015;DRESDEFF310;Commerzbank vormals Dresdner Bank;41004;Mönchengladbach;Commerzbank Mönchengladb;28310;;
005319;31080015;;Commerzbank vormals Dresdner Bank;41802;Erkelenz;Commerzbank Erkelenz;28310;;
005555;31080015;;Commerzbank vormals Dresdner Bank;41307;Nettetal;Commerzbank Nettetal;28310;;
006744;31080015;;Commerzbank vormals Dresdner Bank;41703;Viersen;Commerzbank Viersen;28310;;
033279;31080015;;Commerzbank vormals Dresdner Bank;41367;Niederkrüchten;Commerzbank Niederkrücht;28310;;
038199;31080015;;Commerzbank vormals Dresdner Bank;41486;Grevenbroich;Commerzbank Grevenbroich;28310;;
044283;31080061;DRESDEFFI34;Commerzbank vormals Dresdner Bank Zw 61;41004;Mönchengladbach;Commerzbank Mgladbach 61;;;
006625;31251220;WELADED1ERK;Kreissparkasse Heinsberg in Erkelenz;41806;Erkelenz;Kr Spk Heinsberg Erkelenz;53308;;
005217;31251220;;Kreissparkasse Heinsberg in Erkelenz;52511;Geilenkirchen;Kr Spk Heinsberg Erkelenz;53308;;
006353;31251220;;Kreissparkasse Heinsberg in Erkelenz;41844;Wegberg;Kr Spk Heinsberg Erkelenz;53308;;
009781;31251220;;Kreissparkasse Heinsberg in Erkelenz;41836;Hückelhoven;Kr Spk Heinsberg Erkelenz;53308;;
024594;31251220;;Kreissparkasse Heinsberg in Erkelenz;52538;Gangelt;Kr Spk Heinsberg Erkelenz;53308;;
024657;31251220;;Kreissparkasse Heinsberg in Erkelenz;52525;Heinsberg;Kr Spk Heinsberg Erkelenz;53308;;
024978;31251220;;Kreissparkasse Heinsberg in Erkelenz;52531;Übach-Palenberg;Kr Spk Heinsberg Erkelenz;53308;;
025718;31251220;;Kreissparkasse Heinsberg in Erkelenz;52525;Waldfeucht;Kr Spk Heinsberg Erkelenz;53308;;
025727;31251220;;Kreissparkasse Heinsberg in Erkelenz;41849;Wassenberg;Kr Spk Heinsberg Erkelenz;53308;;
031260;31251220;;Kreissparkasse Heinsberg in Erkelenz;52538;Selfkant;Kr Spk Heinsberg Erkelenz;53308;;
004021;31261282;GENODED1EHE;Volksbank Erkelenz;41812;Erkelenz;Volksbank Erkelenz;63070;;
004022;31261282;;Volksbank Erkelenz;41836;Hückelhoven;Volksbank Erkelenz;63070;;
004023;31261282;;Volksbank Erkelenz;52441;Linnich;Volksbank Erkelenz;63070;;
053284;31261282;;Volksbank Erkelenz;41372;Niederkrüchten;Volksbank Erkelenz;63070;;
053285;31261282;;Volksbank Erkelenz;41844;Wegberg;Volksbank Erkelenz;63070;;
053287;31261282;;Volksbank Erkelenz;41849;Wassenberg;Volksbank Erkelenz;63070;;
053878;31261282;;Volksbank Erkelenz (Gf P2);41812;Erkelenz;Volksbank Erkelenz;73070;;
013828;31263359;GENODED1LOE;Raiffeisenbank Erkelenz;41801;Erkelenz;Raiffbk Erkelenz;63104;;
013829;31263359;;Raiffeisenbank Erkelenz;41836;Hückelhoven;Raiffbk Erkelenz;63104;;
014039;31263359;;Raiffeisenbank Erkelenz;41363;Jüchen;Raiffbk Erkelenz;63104;;
014156;31263359;;Raiffeisenbank Erkelenz;52441;Linnich;Raiffbk Erkelenz;63104;;
014157;31263359;;Raiffeisenbank Erkelenz;52445;Titz;Raiffbk Erkelenz;63104;;
014159;31263359;;Raiffeisenbank Erkelenz;52428;Jülich;Raiffbk Erkelenz;63104;;
014352;31263359;;Raiffeisenbank Erkelenz;41189;Mönchengladbach;Raiffbk Erkelenz;63104;;
053879;31263359;;Raiffeisenbank Erkelenz (Gf P2);41801;Erkelenz;Raiffbk Erkelenz;73104;;
013938;31460290;GENODED1VSN;Volksbank Viersen;41730;Viersen;Volksbank Viersen;63033;;
013939;31460290;;Volksbank Viersen;41366;Schwalmtal;Volksbank Viersen Schwalmt;63033;;
053880;31460290;;Volksbank Viersen (Gf P2);41730;Viersen;Volksbank Viersen;73033;;
006846;31470004;DEUTDEDD314;Deutsche Bank;41747;Viersen;Deutsche Bank Viersen;27307;;
005804;31470004;DEUTDEDD315;Deutsche Bank;41334;Nettetal;Deutsche Bank Nettetal;27307;;
036530;31470004;DEUTDEDD316;Deutsche Bank;47920;Grefrath;Deutsche Bank Grefrath Kref;27307;;
049936;31470024;DEUTDEDB314;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41747;Viersen;DB PFK (Deutsche Bank PGK);21307;;
049934;31470024;DEUTDEDB316;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47920;Grefrath;DB PFK (Deutsche Bank PGK);21307;;
049935;31470024;DEUTDEDB315;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41334;Nettetal;DB PFK (Deutsche Bank PGK);21307;;
006140;32040024;COBADEFFXXX;Commerzbank;47705;Krefeld;Commerzbank Krefeld;24320;;
006150;32040024;;Commerzbank;47879;Kempen;Commerzbank Kempen Niederrh;24320;;
056057;32040024;;Commerzbank;47457;Kamp-Lintfort;Commerzbank Kamp-Lintfort;24320;;
056058;32040024;;Commerzbank;47591;Geldern;Commerzbank Geldern;24320;;
021778;32040024;;Commerzbank Fil Osterath;40644;Meerbusch;Commerzbank Meerbusch-Oster;24320;;
008779;32050000;SPKRDE33XXX;Sparkasse Krefeld;47719;Krefeld;Sparkasse Krefeld;53413;;
006260;32050000;;Sparkasse Krefeld;47918;Tönisvorst;Sparkasse Krefeld;53413;;
007301;32050000;;Sparkasse Krefeld;41379;Brüggen;Sparkasse Krefeld;53413;;
007567;32050000;;Sparkasse Krefeld;47929;Grefrath;Sparkasse Krefeld;53413;;
007706;32050000;;Sparkasse Krefeld;47877;Willich;Sparkasse Krefeld;53413;;
007714;32050000;;Sparkasse Krefeld;41366;Schwalmtal;Sparkasse Krefeld;53413;;
008395;32050000;;Sparkasse Krefeld;47906;Kempen;Sparkasse Krefeld;53413;;
009734;32050000;;Sparkasse Krefeld;41372;Niederkrüchten;Sparkasse Krefeld;53413;;
009995;32050000;;Sparkasse Krefeld;41334;Nettetal;Sparkasse Krefeld;53413;;
053365;32050000;;Sparkasse Krefeld;41711;Viersen;Sparkasse Krefeld;53413;;
053366;32050000;;Sparkasse Krefeld;47594;Geldern;Sparkasse Krefeld;53413;;
053367;32050000;;Sparkasse Krefeld;47647;Kerken;Sparkasse Krefeld;53413;;
053368;32050000;;Sparkasse Krefeld;47661;Issum;Sparkasse Krefeld;53413;;
053369;32050000;;Sparkasse Krefeld;47669;Wachtendonk;Sparkasse Krefeld;53413;;
053370;32050000;;Sparkasse Krefeld;47509;Rheurdt;Sparkasse Krefeld;53413;;
006268;32051996;WELADED1STR;Sparkasse der Stadt Straelen -alt-;47630;Straelen;Sparkasse Straelen -alt-;53078;;
014164;32060362;GENODED1HTK;Volksbank Krefeld;47832;Krefeld;Volksbank Krefeld;63038;;
013993;32060362;;Volksbank Krefeld;47906;Kempen;Volksbank Krefeld;63038;;
014229;32060362;;Volksbank Krefeld;40668;Meerbusch;Volksbank Krefeld;63038;;
014293;32060362;;Volksbank Krefeld;47910;Tönisvorst;Volksbank Krefeld;63038;;
053881;32060362;;Volksbank Krefeld (Gf P2);47832;Krefeld;Volksbank Krefeld;73038;;
032581;32061384;GENODED1GDL;Volksbank an der Niers;47623;Kevelaer;Volksbank an der Niers;63077;;
014177;32061384;;Volksbank an der Niers;47661;Issum;Volksbank an der Niers;63077;;
014262;32061384;;Volksbank an der Niers;47509;Rheurdt;Volksbank an der Niers;63077;;
014335;32061384;;Volksbank an der Niers;47638;Straelen;Volksbank an der Niers;63077;;
014361;32061384;;Volksbank an der Niers;47669;Wachtendonk;Volksbank an der Niers;63077;;
014427;32061384;;Volksbank an der Niers;47647;Kerken;Volksbank an der Niers;63077;;
055255;32061384;;Volksbank an der Niers;47652;Weeze;Volksbank an der Niers;63077;;
055256;32061384;;Volksbank an der Niers;47589;Uedem;Volksbank an der Niers;63077;;
055257;32061384;;Volksbank an der Niers;47574;Goch;Volksbank an der Niers;63077;;
055258;32061384;;Volksbank an der Niers;47608;Geldern;Volksbank an der Niers;63077;;
053882;32061384;;Volksbank an der Niers (Gf P2);47623;Kevelaer;Volksbank an der Niers;73077;;
014202;32061414;GENODED1KMP;Volksbank Kempen-Grefrath;47885;Kempen;Volksbank Kempen-Grefrath;63080;;
053883;32061414;;Volksbank Kempen-Grefrath (Gf P2);47885;Kempen;Volksbank Kempen-Grefrath;73080;;
013920;32061414;;Volksbank Kempen-Grefrath Zw;47929;Grefrath;Volksbank Kempen-Grefrath;63080;;
049940;32070024;DEUTDEDB320;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47707;Krefeld;DB PFK (Deutsche Bank PGK);21310;;
049937;32070024;DEUTDEDB323;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47591;Geldern;DB PFK (Deutsche Bank PGK);21310;;
049938;32070024;DEUTDEDB327;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47879;Kempen;DB PFK (Deutsche Bank PGK);21310;;
049939;32070024;DEUTDEDB328;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47612;Kevelaer;DB PFK (Deutsche Bank PGK);21310;;
049941;32070024;DEUTDEDB329;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47479;Rheinberg;DB PFK (Deutsche Bank PGK);21310;;
049942;32070024;DEUTDEDB936;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47907;Tönisvorst;DB PFK (Deutsche Bank PGK);21310;;
049943;32070024;DEUTDEDB322;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47877;Willich;DB PFK (Deutsche Bank PGK);21310;;
049944;32070024;DEUTDEDB321;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);46501;Xanten;DB PFK (Deutsche Bank PGK);21310;;
005733;32070080;DEUTDEDD320;Deutsche Bank;47707;Krefeld;Deutsche Bank Krefeld;27310;;
004878;32070080;DEUTDEDD323;Deutsche Bank;47591;Geldern;Deutsche Bank Geldern;27310;;
005702;32070080;DEUTDEDD327;Deutsche Bank;47879;Kempen;Deutsche Bank Kempen;27310;;
005723;32070080;DEUTDEDD328;Deutsche Bank;47612;Kevelaer;Deutsche Bank Kevelaer;27310;;
006868;32070080;DEUTDEDD331;Deutsche Bank;47907;Tönisvorst;Deutsche Bank Tönisvorst;27310;;
006924;32070080;DEUTDEDD329;Deutsche Bank;47479;Rheinberg;Deutsche Bank Rheinberg;27310;;
006966;32070080;DEUTDEDD322;Deutsche Bank;47877;Willich;Deutsche Bank Willich;27310;;
025047;32070080;DEUTDEDD321;Deutsche Bank;46501;Xanten;Deutsche Bank Xanten;27310;;
005570;32080010;DRESDEFF320;Commerzbank vormals Dresdner Bank;47705;Krefeld;Commerzbank Krefeld;28320;;
005553;32080010;;Commerzbank vormals Dresdner Bank;47457;Kamp-Lintfort;Commerzbank Kamp-Lintfort;28320;;
005577;32080010;;Commerzbank vormals Dresdner Bank;47512;Kleve;Commerzbank Kleve;28320;;
042750;32080010;;Commerzbank vormals Dresdner Bank;47591;Geldern;Commerzbank Geldern;28320;;
043150;32080010;;Commerzbank vormals Dresdner Bank;46423;Emmerich am Rhein;Commerzbank Emmerich;28320;;
006600;32250050;WELADED1GOC;Verbandssparkasse Goch;47565;Goch;Verb Spk Goch;53073;;
006354;32250050;;Verbandssparkasse Goch;47648;Weeze;Verb Spk Goch;53073;;
008425;32250050;;Verbandssparkasse Goch;47623;Kevelaer;Verb Spk Goch;53073;;
006144;32440023;COBADEFFXXX;Commerzbank;47511;Kleve;Commerzbank Kleve Niederrh;24342;;
005018;32440023;;Commerzbank;47561;Goch;Commerzbank Goch;24342;;
005077;32440023;;Commerzbank;46422;Emmerich am Rhein;Commerzbank Emmerich;24342;;
007069;32440023;;Commerzbank;46450;Rees;Commerzbank Rees;24342;;
010012;32450000;WELADED1KLE;Sparkasse Rhein-Maas;47515;Kleve;Sparkasse Rhein-Maas;53075;;
014208;32460422;GENODED1KLL;Volksbank Kleverland;47533;Kleve;Volksbank Kleverland;63043;;
053884;32460422;;Volksbank Kleverland (Gf P2);47533;Kleve;Volksbank Kleverland;73043;;
014183;32460422;;Volksbank Kleverland Hzw;47546;Kalkar;Volksbank Kleverland;63043;;
013838;32460422;;Volksbank Kleverland Zw;46509;Xanten;Volksbank Kleverland;63043;;
014209;32460422;;Volksbank Kleverland Zw;47551;Bedburg-Hau;Volksbank Kleverland;63043;;
014226;32460422;;Volksbank Kleverland Zw;47559;Kranenburg;Volksbank Kleverland;63043;;
049947;32470024;DEUTDEDB324;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47512;Kleve;DB PFK (Deutsche Bank PGK);21311;;
049945;32470024;DEUTDEDB326;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);46423;Emmerich am Rhein;DB PFK (Deutsche Bank PGK);21311;;
049946;32470024;DEUTDEDB325;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47562;Goch;DB PFK (Deutsche Bank PGK);21311;;
005744;32470077;DEUTDEDD324;Deutsche Bank;47512;Kleve;Deutsche Bank Kleve;27311;;
004867;32470077;DEUTDEDD325;Deutsche Bank;47562;Goch;Deutsche Bank Goch;27311;;
004966;32470077;DEUTDEDD326;Deutsche Bank;46423;Emmerich am Rhein;Deutsche Bank Emmerich;27311;;
047573;33020000;AKFBDE31XXX;akf bank;42231;Wuppertal;akf bank Wuppertal;;;
048580;33020190;HYVEDEMM809;UniCredit Bank - HypoVereinsbank;42103;Wuppertal;UniCredit Bank-HypoVereinbk;22125;;
055997;33030000;GGABDE31XXX;GEFA BANK;42347;Wuppertal;GEFA BANK Wuppertal;99067;;
007052;33040001;COBADEFFXXX;Commerzbank;42003;Wuppertal;Commerzbank Wuppertal;24330;;
005023;33040001;;Commerzbank;58258;Gevelsberg;Commerzbank Gevelsberg;24330;;
005075;33040001;;Commerzbank;58240;Ennepetal;Commerzbank Ennepetal;24330;;
006135;33040001;;Commerzbank;45549;Sprockhövel;Commerzbank Sprockhövel;24330;;
007012;33040001;;Commerzbank;58314;Schwelm;Commerzbank Schwelm;24330;;
032390;33040001;;Commerzbank Langenberg;42555;Velbert;Commerzbank Langenberg;24330;;
011203;33040310;COBADEDHXXX;Commerzbank Zw 117;42003;Wuppertal;Commerzbank Zw 117;24332;;
011202;33040310;;Commerzbank Zw 117;42555;Velbert;Commerzbank Zw 117;24332;;
006528;33050000;WUPSDE33XXX;Stadtsparkasse Wuppertal;42103;Wuppertal;St Spk Wuppertal;53424;;
004035;33060098;GENODED1CVW;Credit- und Volksbank Wuppertal -alt-;42203;Wuppertal;Credit- u VB Wuppertal-alt-;63014;;
053885;33060098;;Credit- und Volksbank Wuppertal (Gf P2);42203;Wuppertal;Credit- u VB Wuppertal;73014;;
025046;33060592;GENODED1SPW;Sparda-Bank West;42097;Wuppertal;Sparda-Bank West;63056;;
043149;33060592;;Sparda-Bank West;40227;Düsseldorf;Sparda-Bank West;63056;;
044032;33060592;;Sparda-Bank West;58095;Hagen;Sparda-Bank West;63056;;
044289;33060592;;Sparda-Bank West;57072;Siegen;Sparda-Bank West;63056;;
047055;33060592;;Sparda-Bank West;59821;Arnsberg;Sparda-Bank West;63056;;
047447;33060592;;Sparda-Bank West;51379;Leverkusen;Sparda-Bank West;63056;;
049200;33060592;;Sparda-Bank West;57368;Lennestadt;Sparda-Bank West;63056;;
049454;33060592;;Sparda-Bank West;58239;Schwerte;Sparda-Bank West;63056;;
049455;33060592;;Sparda-Bank West;34414;Warburg;Sparda-Bank West;63056;;
049456;33060592;;Sparda-Bank West;42853;Remscheid;Sparda-Bank West;63056;;
049457;33060592;;Sparda-Bank West;58507;Lüdenscheid;Sparda-Bank West;63056;;
049458;33060592;;Sparda-Bank West;51645;Gummersbach;Sparda-Bank West;63056;;
049459;33060592;;Sparda-Bank West;42697;Solingen;Sparda-Bank West;63056;;
034218;33060616;DAAEDED1016;apoBank;42015;Wuppertal;apoBank Wuppertal;63061;;
049954;33070024;DEUTDEDBWUP;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42097;Wuppertal;DB PFK (Deutsche Bank PGK);21470;;
049948;33070024;DEUTDEDB331;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);58241;Ennepetal;DB PFK (Deutsche Bank PGK);21470;;
049949;33070024;DEUTDEDB332;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42566;Heiligenhaus;DB PFK (Deutsche Bank PGK);21470;;
049950;33070024;DEUTDEDB333;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);40822;Mettmann;DB PFK (Deutsche Bank PGK);21470;;
049951;33070024;DEUTDEDB334;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);58315;Schwelm;DB PFK (Deutsche Bank PGK);21470;;
049952;33070024;DEUTDEDB330;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42508;Velbert;DB PFK (Deutsche Bank PGK);21470;;
049953;33070024;DEUTDEDB335;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42478;Wülfrath;DB PFK (Deutsche Bank PGK);21470;;
006915;33070090;DEUTDEDWXXX;Deutsche Bank;42097;Wuppertal;Deutsche Bank Wuppertal;27470;;
004962;33070090;DEUTDEDW331;Deutsche Bank;58241;Ennepetal;Deutsche Bank Ennepetal;27470;;
005708;33070090;DEUTDEDW333;Deutsche Bank;40822;Mettmann;Deutsche Bank Mettmann;27470;;
005776;33070090;DEUTDEDW332;Deutsche Bank;42566;Heiligenhaus;Deutsche Bank Heiligenhaus;27470;;
006849;33070090;DEUTDEDW330;Deutsche Bank;42508;Velbert;Deutsche Bank Velbert;27470;;
006882;33070090;DEUTDEDW334;Deutsche Bank;58315;Schwelm;Deutsche Bank Schwelm;27470;;
006958;33070090;DEUTDEDW335;Deutsche Bank;42478;Wülfrath;Deutsche Bank Wülfrath;27470;;
055172;33080001;DRESDEFFI86;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;42300;Wuppertal;Commerzbank ITGK1 Wuppertal;;;
006806;33080030;DRESDEFF332;Commerzbank vormals Dresdner Bank;42003;Wuppertal;Commerzbank Wuppertal;28330;;
005591;33080030;;Commerzbank vormals Dresdner Bank;42579;Heiligenhaus;Commerzbank Heiligenhaus;28330;;
006745;33080030;;Commerzbank vormals Dresdner Bank;42508;Velbert;Commerzbank Velbert;28330;;
044506;33080030;;Commerzbank vormals Dresdner Bank;58318;Schwelm;Commerzbank Schwelm;28330;;
055173;33080085;DRESDEFFI87;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;42300;Wuppertal;Commerzbank ITGK2 Wuppertal;;;
055174;33080086;DRESDEFFI88;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3;42300;Wuppertal;Commerzbank ITGK3 Wuppertal;;;
055175;33080087;DRESDEFFI89;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4;42300;Wuppertal;Commerzbank ITGK4 Wuppertal;;;
055176;33080088;DRESDEFFI90;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5;42300;Wuppertal;Commerzbank ITGK5 Wuppertal;;;
006992;33440035;COBADEFFXXX;Commerzbank;42551;Velbert;Commerzbank Velbert;24363;;
006163;33440035;;Commerzbank;42566;Heiligenhaus;Commerzbank Heiligenhaus;24363;;
006346;33450000;WELADED1VEL;Sparkasse Hilden-Ratingen-Velbert;42510;Velbert;Sparkasse HRV;53035;;
052172;33450000;;Sparkasse Hilden-Ratingen-Velbert;40878;Ratingen;Sparkasse HRV;53035;;
052173;33450000;;Sparkasse Hilden-Ratingen-Velbert;40721;Hilden;Sparkasse HRV;53035;;
010001;33451220;WELADED1HGH;Sparkasse Heiligenhaus -alt-;42579;Heiligenhaus;Spk Heiligenhaus -alt-;53031;;
007067;34040049;COBADEFFXXX;Commerzbank;42853;Remscheid;Commerzbank Remscheid;24331;;
007041;34040049;;Commerzbank;42904;Wermelskirchen;Commerzbank Wermelskirchen;24331;;
007051;34040049;;Commerzbank;42460;Radevormwald;Commerzbank Radevormwald;24331;;
039563;34040049;;Commerzbank;51675;Wipperfürth;Commerzbank Wipperfürth;24331;;
003908;34050000;WELADEDRXXX;Stadtsparkasse Remscheid;42808;Remscheid;St Spk Remscheid;53404;;
004776;34051350;WELADED1RVW;Sparkasse Radevormwald-Hückeswagen;42464;Radevormwald;Spk Radevormwald-Hückeswgn;53086;;
006367;34051570;WELADED1WMK;Stadtsparkasse Wermelskirchen;42904;Wermelskirchen;St Spk Wermelskirchen;53088;;
004032;34060094;VBRSDE33XXX;Volksbank im Bergischen Land;42897;Remscheid;Volksbank i.Bergischen Land;63010;;
004016;34060094;VBRSDE33305;Volksbank im Bergischen Land;40721;Hilden;Volksbank i.Bergischen Land;63010;;
004033;34060094;VBRSDE33343;Volksbank im Bergischen Land;42477;Radevormwald;Volksbank i.Bergischen Land;63010;;
004040;34060094;VBRSDE33330;Volksbank im Bergischen Land;42369;Wuppertal;Volksbank i.Bergischen Land;63010;;
004041;34060094;VBRSDE33342;Volksbank im Bergischen Land;42651;Solingen;Volksbank i.Bergischen Land;63010;;
022140;34060094;VBRSDE33345;Volksbank im Bergischen Land;42499;Hückeswagen;Volksbank i.Bergischen Land;63010;;
022387;34060094;VBRSDE33341;Volksbank im Bergischen Land;42929;Wermelskirchen;Volksbank i.Bergischen Land;63010;;
023588;34060094;VBRSDE33346;Volksbank im Bergischen Land;51399;Burscheid;Volksbank i.Bergischen Land;63010;;
023589;34060094;VBRSDE33344;Volksbank im Bergischen Land;51519;Odenthal;Volksbank i.Bergischen Land;63010;;
031349;34060094;VBRSDE33347;Volksbank im Bergischen Land;42781;Haan;Volksbank i.Bergischen Land;63010;;
057087;34060094;;Volksbank im Bergischen Land;40822;Mettmann;Volksbank i.Bergischen Land;63010;;
057088;34060094;;Volksbank im Bergischen Land;58332;Schwelm;Volksbank i.Bergischen Land;63010;;
057089;34060094;;Volksbank im Bergischen Land;42489;Wülfrath;Volksbank i.Bergischen Land;63010;;
057090;34060094;;Volksbank im Bergischen Land;42551;Velbert;Volksbank i.Bergischen Land;63010;;
053886;34060094;;Volksbank im Bergischen Land (Gf P2);42897;Remscheid;Volksbank i.Bergischen Land;73010;;
049957;34070024;DEUTDEDB340;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42897;Remscheid;DB PFK (Deutsche Bank PGK);21489;;
049955;34070024;DEUTDEDB344;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42490;Hückeswagen;DB PFK (Deutsche Bank PGK);21489;;
049956;34070024;DEUTDEDB345;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42460;Radevormwald;DB PFK (Deutsche Bank PGK);21489;;
049958;34070024;DEUTDEDB346;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42905;Wermelskirchen;DB PFK (Deutsche Bank PGK);21489;;
049959;34070024;DEUTDEDB341;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);51675;Wipperfürth;DB PFK (Deutsche Bank PGK);21489;;
006973;34070093;DEUTDEDW340;Deutsche Bank;42897;Remscheid;Deutsche Bank Remscheid;27489;;
005754;34070093;DEUTDEDW344;Deutsche Bank;42490;Hückeswagen;Deutsche Bank Hückeswagen;27489;;
006930;34070093;DEUTDEDW346;Deutsche Bank;42905;Wermelskirchen;Deutsche Bank Wermelskirche;27489;;
006965;34070093;DEUTDEDW341;Deutsche Bank;51675;Wipperfürth;Deutsche Bank Wipperfürth;27489;;
042873;34070093;DEUTDEDW345;Deutsche Bank;42460;Radevormwald;Deutsche Bank Radevormwald;27489;;
041478;34080031;DRESDEFF340;Commerzbank vormals Dresdner Bank;42802;Remscheid;Commerzbank Remscheid;28340;;
007018;34240050;COBADEFFXXX;Commerzbank;42611;Solingen;Commerzbank Solingen;24333;;
006189;34240050;;Commerzbank;40736;Langenfeld (Rheinland);Commerzbank Langenfeld Rhld;24333;;
006237;34250000;SOLSDE33XXX;Stadt-Sparkasse Solingen;42648;Solingen;St Spk Solingen;53423;;
049961;34270024;DEUTDEDB342;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42651;Solingen;DB PFK (Deutsche Bank PGK);21493;;
049960;34270024;DEUTDEDB343;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42756;Haan;DB PFK (Deutsche Bank PGK);21493;;
006890;34270094;DEUTDEDW342;Deutsche Bank;42651;Solingen;Deutsche Bank Solingen;27493;;
005794;34270094;DEUTDEDW343;Deutsche Bank;42756;Haan;Deutsche Bank Haan Rheinl;27493;;
041477;34280032;DRESDEFF342;Commerzbank vormals Dresdner Bank;42610;Solingen;Commerzbank Solingen;28342;;
031612;34280032;;Commerzbank vormals Dresdner Bank;42756;Haan;Commerzbank Haan Rheinl;28342;;
005065;35040038;COBADEFFXXX;Commerzbank;47002;Duisburg;Commerzbank Duisburg;24350;;
007027;35040038;;Commerzbank;47403;Moers;Commerzbank Moers;24350;;
